id,data
revaha:5670000,"{""name"": """", ""phone_numbers"": ""04-8136200\n04-8136253\n04-8136253"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""dana@hcarmel.org.il"", ""address"": ""חוף הכרמל ד\""נ חוף, כרמל 30860. להיכנס לעין כרמל ולהמשיך ישר -  משמאל."", ""location"": ""חוף הכרמל ד\""נ חוף, כרמל 30860. להיכנס לעין כרמל ולהמשיך ישר -  משמאל."", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5680000,"{""name"": """", ""phone_numbers"": ""04-6520111\n04-6520067\n04-6520066"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""NiritG@emekyizrael.org.il"", ""address"": ""ת\""ד 90000, עפולה  18120"", ""location"": ""ת\""ד 90000, עפולה  18120"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5690000,"{""name"": """", ""phone_numbers"": ""04-9598444\n04-9598432\n04-9598475"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha1@megido.org.il"", ""address"": ""ת\""ד 90001, עפולה 18120"", ""location"": ""ת\""ד 90001, עפולה 18120"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5700000,"{""name"": """", ""phone_numbers"": ""04-6177300\n04-6177360"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revah@menashe.co.il"", ""address"": ""מרכז אזורי מנשה, ד\""נ מנשה 37845"", ""location"": ""מרכז אזורי מנשה, ד\""נ מנשה 37845"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5710000,"{""name"": """", ""phone_numbers"": ""04-9105511\n04-9105533\n04-9105588\n04-9105516"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""yehuda@myosef.org.il"", ""address"": ""מעלה יוסף, מרכז גרנות 22868"", ""location"": ""מעלה יוסף, מרכז גרנות 22868"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5720000,"{""name"": """", ""phone_numbers"": ""04-6919800\n04-6919858"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""merav@mrg.org.il"", ""address"": ""ת\""ד 90000, מירון 13910, מושב מירון"", ""location"": ""ת\""ד 90000, מירון 13910, מושב מירון"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5750000,"{""name"": """", ""phone_numbers"": ""04-6757600\n04-6757610\n04-6757609"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""iris@j-v.org.il"", ""address"": ""עמק הירדן  15132, ד\""נ עמק הירדן"", ""location"": ""עמק הירדן  15132, ד\""נ עמק הירדן"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5770000,"{""name"": """", ""phone_numbers"": ""04-6818000\n04-6818020\n04-6818021\n04-6818022"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""nechamam@mvhr.org.il"", ""address"": ""ד\""נ גליל עליון, מבואות החרמון  12000"", ""location"": ""ד\""נ גליל עליון, מבואות החרמון  12000"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5780000,"{""name"": """", ""phone_numbers"": ""04-6969777\n04-6969735\n04-6969781"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""avitalp@megolan.org.il"", ""address"": ""ת\""ד 13, גולן 12900"", ""location"": ""ת\""ד 13, גולן 12900"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5790000,"{""name"": """", ""phone_numbers"": ""04-9902311\n04-9902331\n04-9902332\n04-9902091"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""shira@misgav.org.il"", ""address"": ""משגב  20179"", ""location"": ""משגב  20179"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:6000000,"{""name"": """", ""phone_numbers"": ""0\n04-6459800\n04-6459801"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""social@nazareth.muni.il"", ""address"": ""פאולוס השישי ת\""ד 376, נצרת, ת\""ד 367 מיקוד 16000"", ""location"": ""פאולוס השישי ת\""ד 376, נצרת, ת\""ד 367 מיקוד 16000"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6010000,"{""name"": """", ""phone_numbers"": ""04-9866050\n04-9059154\n04-9059156"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""shaheen.f@shf.org.il"", ""address"": ""שפרעם  20200"", ""location"": ""שפרעם  20200"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6200000,"{""name"": """", ""phone_numbers"": ""04-6119009\n04-6119041\n04-6314939"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""helanak@uefmail.com"", ""address"": ""אום אל פחם 30010, בכיכר רביעית לפנות ימינה"", ""location"": ""אום אל פחם 30010, בכיכר רביעית לפנות ימינה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6210000,"{""name"": """", ""phone_numbers"": ""04-6554339\n04-6554196\n04-6550905\n04-6463572\n04-6463573"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""faiad@iula.org.il"", ""address"": ""ת\""ד 1043 אכסאל  16920, מתחת למועצה המקומית ליד ביה\""ס אל- ראזי"", ""location"": ""ת\""ד 1043 אכסאל  16920, מתחת למועצה המקומית ליד ביה\""ס אל- ראזי"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6220000,"{""name"": """", ""phone_numbers"": ""04-6381223\n04-6381224\n04-6286567\n04-6286573"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""eiman@baqa.co.il"", ""address"": ""ת\""ד 309, באקה אל גרבייה  30100, סאלח אלדין, ליד בנין העיריה"", ""location"": ""ת\""ד 309, באקה אל גרבייה  30100, סאלח אלדין, ליד בנין העיריה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6230000,"{""name"": """", ""phone_numbers"": ""04-9979072\n04-8457244\n04-8457243"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""yanoh.jat@gmail.com"", ""address"": ""ינוח-ג'ת  25145"", ""location"": ""ינוח-ג'ת  25145"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6240000,"{""name"": """", ""phone_numbers"": ""04-6981305\n04-6981350\n04-6870136"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""moneer568@gmail.com"", ""address"": ""עין קיניא  12432, ת\""ד 123"", ""location"": ""עין קיניא  12432, ת\""ד 123"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-otzma""]}"
revaha:6250000,"{""name"": """", ""phone_numbers"": ""04-8139410\n04-8139410"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""swdabb@gmail.com"", ""address"": ""ת\""ד 1070, דבורייה  16910"", ""location"": ""ת\""ד 1070, דבורייה  16910"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6260000,"{""name"": """", ""phone_numbers"": ""04-6951213\n04-6951213"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""malikjaaber@gmail.com"", ""address"": ""עג'ור  12440, רמת הגולן"", ""location"": ""עג'ור  12440, רמת הגולן"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:6270000,"{""name"": """", ""phone_numbers"": ""04-9962529\n04-9569811"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""rihand@kafr-yasif.muni.il"", ""address"": ""כפר יאסיף  24908"", ""location"": ""כפר יאסיף  24908"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6280000,"{""name"": """", ""phone_numbers"": ""04-6760772\n04-6620360\n04-6760772"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Lusinn@kfarkama.co.il"", ""address"": ""ת\""ד 530, כפר קמא 15235"", ""location"": ""ת\""ד 530, כפר קמא 15235"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6290000,"{""name"": """", ""phone_numbers"": ""04-6786333\n04-6784005\n04-6784852"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Akezal@walla.com"", ""address"": ""מג'אר  14930"", ""location"": ""מג'אר  14930"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6300000,"{""name"": """", ""phone_numbers"": ""0\n04-9975333\n04-9979522"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Daad@mielya.muni.il"", ""address"": ""ת\""ד 249, מעיליה 25140"", ""location"": ""ת\""ד 249, מעיליה 25140"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:6310000,"{""name"": """", ""phone_numbers"": ""04-8391678\n04-8390789\n04-9125364"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""najla@isifya.co.il"", ""address"": ""עוספיה 1, 30090"", ""location"": ""עוספיה 1, 30090"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6320000,"{""name"": """", ""phone_numbers"": ""04-6399025\n04-6392793\n04-6392794"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""mahmoud2026@gmail.com"", ""address"": ""פרדיס  30898"", ""location"": ""פרדיס  30898"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6330000,"{""name"": """", ""phone_numbers"": ""04-9976105\n073-2470050\n04-9129077"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""e.peqiin@gmail.com"", ""address"": ""ת\""ד 83, פקיעין 24914"", ""location"": ""ת\""ד 83, פקיעין 24914"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6340000,"{""name"": """", ""phone_numbers"": ""04-9588484\n04-9984812\n04-9986507"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaharama@gmail.com"", ""address"": ""ראמה  30055"", ""location"": ""ראמה  30055"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6350000,"{""name"": """", ""phone_numbers"": ""04-9946526\n04-9946527\n04-9948226\n04-9948227"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""rehabzt@gmail.com"", ""address"": ""טמרה 3081100 ת\""ד 186"", ""location"": ""טמרה 3081100 ת\""ד 186"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6360000,"{""name"": """", ""phone_numbers"": ""04-6356730\n074-7558627"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""eatidal-m@qara.org.il"", ""address"": ""ת\""ד 1, כפר קרע 30075"", ""location"": ""ת\""ד 1, כפר קרע 30075"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6370000,"{""name"": """", ""phone_numbers"": ""04-9802220\n04-9802234\n04-9805234\n04-9802224"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha.office@ein-mahel.muni.il"", ""address"": ""בית  ג'ן  24990"", ""location"": ""בית  ג'ן  24990"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6380000,"{""name"": """", ""phone_numbers"": ""04-9501848\n04-9866594\n04-9501847\n04-9501848\n04-9868614"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""neveenh@ibllin.muni.il"", ""address"": ""בתוך בנין המועצה, אעבלין  30012 ת\""ד 172"", ""location"": ""בתוך בנין המועצה, אעבלין  30012 ת\""ד 172"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6390000,"{""name"": """", ""phone_numbers"": ""04-9883750\n04-9581446\n04-9581445"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""khalaylehmr@gmail.com"", ""address"": ""מג'ד אל כרום  20190"", ""location"": ""מג'ד אל כרום  20190"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6400000,"{""name"": """", ""phone_numbers"": ""04-6981137\n04-6985221"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""ramezkd@gmail.com"", ""address"": ""רמת הגולן  12438"", ""location"": ""רמת הגולן  12438"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6410000,"{""name"": """", ""phone_numbers"": ""04-6450615\n04-6450617\n04-6086815\n04-6086816"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha.office@ein-mahel.muni.il"", ""address"": ""עין מאהל  17902"", ""location"": ""עין מאהל  17902"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6420000,"{""name"": """", ""phone_numbers"": ""04-9568111\n04-9568109\n04-9568111"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha_amerca@yirka.muni.il"", ""address"": ""ירכא  24967"", ""location"": ""ירכא  24967"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6430000,"{""name"": """", ""phone_numbers"": ""04-6741208\n04-6745082\n04-6741214"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""sakhnin_revaha@yahoo.com"", ""address"": ""ת\""ד  66, סכנין  20173"", ""location"": ""ת\""ד  66, סכנין  20173"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6440000,"{""name"": """", ""phone_numbers"": ""04-6744208\n04-6740476\n04-6743110"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""shalashkh@arraba.muni.il"", ""address"": ""עראבה  24945"", ""location"": ""עראבה  24945"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6450000,"{""name"": """", ""phone_numbers"": ""0\n04-9527906"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""swo@jish.org.il"", ""address"": ""גוש חלב 13872, ת\""ד 626, בתחילת הכפר, בניין ראשון"", ""location"": ""גוש חלב 13872, ת\""ד 626, בתחילת הכפר, בניין ראשון"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-otzma""]}"
revaha:6460000,"{""name"": """", ""phone_numbers"": ""04-9963423\n04-9963423\n04-8837227"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""hadiazam27@gmail.com"", ""address"": ""ת\""ד 67, ג'וליס  24980"", ""location"": ""ת\""ד 67, ג'וליס  24980"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6470000,"{""name"": """", ""phone_numbers"": ""04-6730522\n04-6705022\n04-6705021"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""saeeda@Bueine-nujeidat.muni.il"", ""address"": ""בועיינה נג'ידת  16924"", ""location"": ""בועיינה נג'ידת  16924"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6480000,"{""name"": """", ""phone_numbers"": ""04-9987140\n04-9586787\n04-9987140"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""khalida@nahef.muni.il"", ""address"": ""נחף  20137"", ""location"": ""נחף  20137"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6490000,"{""name"": """", ""phone_numbers"": ""04-9964094\n04-9964095\n04-9964096\n04-9961931\n04-9563687"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""socwgm@gmail.coml"", ""address"": ""ת\""ד879, מכר-ג'דידה 25105"", ""location"": ""ת\""ד879, מכר-ג'דידה 25105"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6500000,"{""name"": """", ""phone_numbers"": ""04-6519487\n04-6418568"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha_mashad@hotmail.com"", ""address"": ""ת\""ד  845, משהד  16967"", ""location"": ""ת\""ד  845, משהד  16967"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6510000,"{""name"": """", ""phone_numbers"": ""04-6555610\n04-6010706\n04-6461350\n04-6461351"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha-raineh@walla.com"", ""address"": ""ריינה  16940"", ""location"": ""ריינה  16940"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6520000,"{""name"": """", ""phone_numbers"": ""04-6361198\n04-6329000\n04-6329001"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""jorbanr@gmail.com"", ""address"": ""ג'סר אל זרקא  37858"", ""location"": ""ג'סר אל זרקא  37858"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:6530000,"{""name"": """", ""phone_numbers"": ""04-9832403\n04-9530142\n04-9530152"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""nasser_dr@hotmail.com"", ""address"": ""יסמין 21 ת\""ד 6412, בסמת טבעון 36008"", ""location"": ""יסמין 21 ת\""ד 6412, בסמת טבעון 36008"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:6540000,"{""name"": """", ""phone_numbers"": ""04-9864710\n04-9864168\n04-9863003"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@012.net.il"", ""address"": ""ת\""ד 1661, כפר מנדא  17907"", ""location"": ""ת\""ד 1661, כפר מנדא  17907"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
