key,id,status,provider,accuracy,alternate_address,resolved_lat,resolved_lon,resolved_address,resolved_city,fixed_lat,fixed_lon,national_service,location_accurate,lat,lon,geometry,address
recmVhZc7UEjGgITh,רבי עקיבא 12 אופקים,VALID,google,ROOFTOP,,31.3055932,34.6243556,"רבי עקיבא 12, אופקים",אופקים,,,False,True,31.3055932,34.6243556,"34.6243556, 31.3055932","רבי עקיבא 12, אופקים"
recTIuYjwi53K6jem,דורי יעקב 35 באר שבע,VALID,govmap,ADDR_V1,,31.265488478904768,34.777931051006526,"יעקב דורי 35, באר שבע",באר שבע,,,False,True,31.265488478904768,34.777931051006526,"34.777931051006526, 31.265488478904768","יעקב דורי 35, באר שבע"
reci8lWARg3qpbAO5,התלמוד 14 באר שבע,VALID,govmap,ADDR_V1,,31.272363938247562,34.78954172309519,"התלמוד 14, באר שבע",באר שבע,,,False,True,31.272363938247562,34.78954172309519,"34.78954172309519, 31.272363938247562","התלמוד 14, באר שבע"
recaeA7H0oVGVwg9e,בוקשפן דוד 3 תל אביב-יפו,VALID,google,ROOFTOP,,32.1230404,34.8014905,"דוד בוקשפן 3, תל אביב-יפו",תל אביב-יפו,,,False,True,32.1230404,34.8014905,"34.8014905, 32.1230404","דוד בוקשפן 3, תל אביב-יפו"
recT2mkjO3YuoB2Ts,ברש אשר 5 באר שבע,VALID,govmap,ADDR_V1,,31.23958144834464,34.77722487744105,"אשר ברש 5, באר שבע",באר שבע,,,False,True,31.23958144834464,34.77722487744105,"34.77722487744105, 31.23958144834464","אשר ברש 5, באר שבע"
recsQlI5NaSLa1Kx4,צפת 39 באר שבע,VALID,google,APPROXIMATE,,31.2521018,34.7867691,באר שבע,באר שבע,,,False,False,31.2521018,34.7867691,"34.7867691, 31.2521018",באר שבע
recrQ0bXioKRaxBOd,יד ושם 20 באר שבע,VALID,govmap,ADDR_V1,,31.250373036731776,34.80190562863993,"יד ושם 20, באר שבע",באר שבע,,,False,True,31.250373036731776,34.80190562863993,"34.80190562863993, 31.250373036731776","יד ושם 20, באר שבע"
recjcAjwaRfzlEj08,שד התמרים 53 אילת,VALID,govmap,ADDR_V1,,29.563973309278037,34.95048666158802,"שדרות התמרים 53, אילת",אילת,,,False,True,29.563973309278037,34.95048666158802,"34.95048666158802, 29.563973309278037","שדרות התמרים 53, אילת"
recjMEkuSxzz8JFO8,קהירי 3 באר שבע,VALID,govmap,ADDR_V1,,31.28487349914121,34.80148301559503,"משה קהירי 3, באר שבע",באר שבע,,,False,True,31.28487349914121,34.80148301559503,"34.80148301559503, 31.28487349914121","משה קהירי 3, באר שבע"
reclYJx4UqmITGcl4,צהל 27 רמלה,VALID,govmap,ADDR_V1,,31.930477542262672,34.85574512738819,"צה""ל 27, רמלה",רמלה,,,False,True,31.930477542262672,34.85574512738819,"34.85574512738819, 31.930477542262672","צה""ל 27, רמלה"
recfNWvyenl3sRJe6,השלושה 36 בת ים,VALID,govmap,ADDR_V1,,32.02822892469678,34.75771813955721,"השלושה 36, בת ים",בת ים,,,False,True,32.02822892469678,34.75771813955721,"34.75771813955721, 32.02822892469678","השלושה 36, בת ים"
recmwgUOIR73PhSc0,החבצלת 6 אור יהודה,VALID,govmap,ADDR_V1,,32.03045628980411,34.865709671682275,"החבצלת 6, אור יהודה",אור יהודה,,,False,True,32.03045628980411,34.865709671682275,"34.865709671682275, 32.03045628980411","החבצלת 6, אור יהודה"
recjqP76SSnPfyu9M,גולומב 44 אופקים,VALID,govmap,ADDR_V1,,31.311924529673156,34.612919486142616,"גולומב 44, אופקים",אופקים,,,False,True,31.311924529673156,34.612919486142616,"34.612919486142616, 31.311924529673156","גולומב 44, אופקים"
rec0WIRjsRZbKL5MF,שד בן גוריון 4407 באר שבע,VALID,google,GEOMETRIC_CENTER,,31.2567184,34.8124178,"שדרות דויד בן גוריון, באר שבע",באר שבע,,,False,False,31.2567184,34.8124178,"34.8124178, 31.2567184","שדרות דויד בן גוריון, באר שבע"
recu6m92v9kUNlgOH,השלום 15 באר שבע,VALID,govmap,ADDR_V1,,31.252607584447915,34.802407050889926,"השלום 15, באר שבע",באר שבע,,,False,True,31.252607584447915,34.802407050889926,"34.802407050889926, 31.252607584447915","השלום 15, באר שבע"
recNtWxdCJqcwsAbb,רובע גליקסון 1 קרית גת,VALID,google,APPROXIMATE,,31.613777,34.77485,"גליקסון, קרית גת",קרית גת,,,False,False,31.613777,34.77485,"34.77485, 31.613777","גליקסון, קרית גת"
recXYnKr4sXAhFG7O,8G4P4R4H+HP3,VALID,google,ROOFTOP,,32.1063875,34.8292969,4R4H+HP3 תל אביב-יפו,תל אביב-יפו,,,False,True,32.1063875,34.8292969,"34.8292969, 32.1063875",4R4H+HP3 תל אביב-יפו
recZJ8P1q0TJ1OGkS,"שפרינצק 2 , קריית שמונה",VALID,govmap,ADDR_V1,,33.21777824048729,35.57725761477759,"שפרינצק 2, קרית שמונה",קרית שמונה,,,False,True,33.21777824048729,35.57725761477759,"35.57725761477759, 33.21777824048729","שפרינצק 2, קרית שמונה"
recpMmruPAldSL7JR,"הפלמ""ח 100 , צפת",VALID,govmap,ADDR_V1,,32.963590116174174,35.49717053350838,"הפלמ""ח 100, צפת",צפת,,,False,True,32.963590116174174,35.49717053350838,"35.49717053350838, 32.963590116174174","הפלמ""ח 100, צפת"
recB9ZplppryCLQVS,"הגפן 3 , נוף הגליל",VALID,govmap,ADDR_V1,,32.695428970600055,35.3152514380475,"הגפן 3, נוף הגליל",נוף הגליל,,,False,True,32.695428970600055,35.3152514380475,"35.3152514380475, 32.695428970600055","הגפן 3, נוף הגליל"
recQxScNP1nnUqZFb,"בר יהודה 1 , קריית מלאכי",VALID,govmap,ADDR_V1,,31.734760665872738,34.74069520918593,"בר-יהודה 1, קרית מלאכי",קרית מלאכי,,,False,True,31.734760665872738,34.74069520918593,"34.74069520918593, 31.734760665872738","בר-יהודה 1, קרית מלאכי"
recUKRJg9gEqf6AFB,"ויצמן 58 , חולון",VALID,govmap,ADDR_V1,,32.01729753971122,34.770336892356795,"ויצמן 58, חולון",חולון,,,False,True,32.01729753971122,34.770336892356795,"34.770336892356795, 32.01729753971122","ויצמן 58, חולון"
recoWFgjflGX2m7ei,"סילבר אבא הלל 6 , אשדוד",VALID,govmap,ADDR_V1,,31.81309162494633,34.644789203574035,"אבא הלל סילבר 6, אשדוד",אשדוד,,,False,True,31.81309162494633,34.644789203574035,"34.644789203574035, 31.81309162494633","אבא הלל סילבר 6, אשדוד"
recnwtQhE7k8RWOpQ,הרצליה,VALID,google,APPROXIMATE,,32.162413,34.844675,הרצליה,הרצליה,,,False,False,32.162413,34.844675,"34.844675, 32.162413",הרצליה
recS0JAfwynFKF76Q,"העליה השניה 6 , תל אביב - יפו",VALID,google,ROOFTOP,,32.0558401,34.7560915,"העליה השניה 6, תל אביב-יפו",תל אביב-יפו,,,False,True,32.0558401,34.7560915,"34.7560915, 32.0558401","העליה השניה 6, תל אביב-יפו"
rec3QcePrHVEkOd43,"בראנד אהרון 15 , ירושלים",VALID,govmap,ADDR_V1,,31.78304382367678,35.17299384632894,"אהרון בראנד 15, ירושלים",ירושלים,,,False,True,31.78304382367678,35.17299384632894,"35.17299384632894, 31.78304382367678","אהרון בראנד 15, ירושלים"
recDPVsxOomQork9B,"בית חולים איתנים, כפר שאול, רחוב קצנלבוגן 8, ירושלים",VALID,google,POI_MID_POINT,,31.7864353,35.1787591,"91060, HaRav Raphael Katsenelbogen St, Jerusalem",Jerusalem,,,False,False,31.7864353,35.1787591,"35.1787591, 31.7864353","91060, HaRav Raphael Katsenelbogen St, Jerusalem"
recYnhTkHBlku9nDQ,"דוד רמז 4, ירושלים",VALID,govmap,ADDR_V1,,31.766971822192197,35.224588792321875,"דוד רמז 4, ירושלים",ירושלים,,,False,True,31.766971822192197,35.224588792321875,"35.224588792321875, 31.766971822192197","דוד רמז 4, ירושלים"
rec7JjLMEHwZMs2B6,י.ל.פרץ 32,VALID,google,ROOFTOP,,32.8132438,34.9946509,"י.ל. פרץ 32, חיפה",חיפה,,,False,True,32.8132438,34.9946509,"34.9946509, 32.8132438","י.ל. פרץ 32, חיפה"
recPOJzZVecr0CQLG,"אנה פרנק 40, ק.חיים",VALID,google,ROOFTOP,,32.0089904,34.7553261,"אנה פרנק 40, ק, בת ים",בת ים,,,False,True,32.0089904,34.7553261,"34.7553261, 32.0089904","אנה פרנק 40, ק, בת ים"
rec8IJGOd2NxIchgj,בקהילה,NOT_FOUND,govmap,POI_MID_POINT,,32.71407110420576,35.26143035069546,"אולם ספורט בית פיס בקהילה, עילוט",עילוט,,,False,False,32.71407110420576,35.26143035069546,"35.26143035069546, 32.71407110420576","אולם ספורט בית פיס בקהילה, עילוט"
recktr06SWiwnTozr,"בית חולים רמב""ם, העלייה השנייה 8, חיפה",VALID,google,ROOFTOP,,32.8329376,34.9857569,"העלייה השנייה 8, חיפה, 3109601",חיפה,,,False,True,32.8329376,34.9857569,"34.9857569, 32.8329376","העלייה השנייה 8, חיפה, 3109601"
recZBOTUiApXK5onK,בצ'ק פוסט בלב הצומת,VALID,google,GEOMETRIC_CENTER,,32.7909617,35.0260094,"מחלף הקריות צ'ק פוסט, חיפה",חיפה,,,False,False,32.7909617,35.0260094,"35.0260094, 32.7909617","מחלף הקריות צ'ק פוסט, חיפה"
rec1MyLFot2aUvh45,שד' הנשיא 122,VALID,google,ROOFTOP,,32.8049243,34.987651,"שדרות הנשיא 122, חיפה",חיפה,,,False,True,32.8049243,34.987651,"34.987651, 32.8049243","שדרות הנשיא 122, חיפה"
recK9OSfplEjpaABn,"המכון הבינאוניברסיטאי, החוף הדרומי, אילת",VALID,google,POI_MID_POINT,,29.50213949999999,34.9166655,"כביש 90, אילת",אילת,,,False,False,29.50213949999999,34.9166655,"34.9166655, 29.50213949999999","כביש 90, אילת"
recpLCrEkz2RySlQ3,תיאטרון ירושלים,VALID,google,ROOFTOP,,31.7690082,35.2156368,"דוד מרכוס 20, ירושלים",ירושלים,,,False,True,31.7690082,35.2156368,"35.2156368, 31.7690082","דוד מרכוס 20, ירושלים"
recV0EsO8HMckNpBr,"עיר דוד, דרך חברון 183, ירושלים",VALID,google,ROOFTOP,,31.7442169,35.2162933,"דרך חברון 183, ירושלים",ירושלים,,,False,True,31.7442169,35.2162933,"35.2162933, 31.7442169","דרך חברון 183, ירושלים"
recBq8riLaXpqNmHL,ויצו אילת,VALID,google,ROOFTOP,,29.56215,34.9460872,"שדרות ירושלים השלמה 33, אילת",אילת,,,False,True,29.56215,34.9460872,"34.9460872, 29.56215","שדרות ירושלים השלמה 33, אילת"
recbQ533k4TOj4djd,טשרניחובסקי 23,VALID,govmap,ADDR_V1,,32.07259785934147,34.77136619112486,"טשרניחובסקי 23, תל אביב-יפו",תל אביב-יפו,,,False,True,32.07259785934147,34.77136619112486,"34.77136619112486, 32.07259785934147","טשרניחובסקי 23, תל אביב-יפו"
recvfrMoaciPHA6MV,"אברהם אבינו, 7, אילת",VALID,govmap,ADDR_V1,,29.545065517373633,34.925119859597,"אברהם אבינו 7, אילת",אילת,,,False,True,29.545065517373633,34.925119859597,"34.925119859597, 29.545065517373633","אברהם אבינו 7, אילת"
recOc5CKGsEr1opRS,"רויאל גארדן, אילת",VALID,google,ROOFTOP,,29.550352,34.9632461,"88000, אנטיב 5, אילת",אילת,,,False,True,29.550352,34.9632461,"34.9632461, 29.550352","88000, אנטיב 5, אילת"
recS5VK7XeSObxxBK,יהודה הנשיא 3,VALID,govmap,ADDR_V1,,32.11507646126894,34.79427219382089,"יהודה הנשיא 3, תל אביב-יפו",תל אביב-יפו,,,False,True,32.11507646126894,34.79427219382089,"34.79427219382089, 32.11507646126894","יהודה הנשיא 3, תל אביב-יפו"
recwSf3xAldVHgR3V,"בית חולים סורוקה, שדרות יצחק רגר 151, באר שבע",VALID,google,ROOFTOP,,31.2579839,34.8002945,"שדרות יצחק רגר 151, באר שבע",באר שבע,,,False,True,31.2579839,34.8002945,"34.8002945, 31.2579839","שדרות יצחק רגר 151, באר שבע"
recPmFyf2pV18maRB,האלה 8,VALID,govmap,ADDR_V1,,32.81674093793799,34.95710435973353,"האלה 8, חיפה",חיפה,,,False,True,32.81674093793799,34.95710435973353,"34.95710435973353, 32.81674093793799","האלה 8, חיפה"
recMpwpsVLnj8tJLH,מרכז קהילתי- קרית אליעזר,VALID,google,POI_MID_POINT,,32.8252592,34.9814125,חיפה,חיפה,,,False,False,32.8252592,34.9814125,"34.9814125, 32.8252592",חיפה
recLxWkWUIQWJF6Dr,תל אביב יפו,VALID,google,APPROXIMATE,,32.04960790000001,34.7588317,"יפו, תל אביב-יפו",תל אביב-יפו,,,False,False,32.04960790000001,34.7588317,"34.7588317, 32.04960790000001","יפו, תל אביב-יפו"
recnonKRgVV1yOK7a,"ריף הדולפינים, אילת",VALID,google,APPROXIMATE,,29.5264378,34.936033,"ריף הדולפינים, אילת",אילת,,,False,False,29.5264378,34.936033,"34.936033, 29.5264378","ריף הדולפינים, אילת"
recN8zADqbhmmraIz,אורן 26,VALID,govmap,ADDR_V1,,32.785214421333485,34.99392509672222,"אורן 26, חיפה",חיפה,,,False,True,32.785214421333485,34.99392509672222,"34.99392509672222, 32.785214421333485","אורן 26, חיפה"
recSuFY6eNOyaSBv0,"אליעזר יפה 12, רעננה",VALID,govmap,ADDR_V1,,32.18306236134055,34.87577748143795,"אליעזר יפה 12, רעננה",רעננה,,,False,True,32.18306236134055,34.87577748143795,"34.87577748143795, 32.18306236134055","אליעזר יפה 12, רעננה"
recmqVGE1glKYsyju,שלמה אבן גבירול 69 תל אביב,VALID,govmap,ADDR_V1,,32.081648041229016,34.78108386362136,"שלמה אבן גבירול 69, תל אביב-יפו",תל אביב-יפו,,,False,True,32.081648041229016,34.78108386362136,"34.78108386362136, 32.081648041229016","שלמה אבן גבירול 69, תל אביב-יפו"
recIaQtVVZzeK7vwS,דק עץ טיילת מלון דן אילת,VALID,google,POI_MID_POINT,,29.5487917,34.9652392,"אילת, 88101",אילת,,,False,False,29.5487917,34.9652392,"34.9652392, 29.5487917","אילת, 88101"
rec2WJqOq2IXsglN9,"הבריכה העירונית, אילת",VALID,google,ROOFTOP,,29.5540512,34.9505032,"דרך יותם 0, אילת",אילת,,,False,True,29.5540512,34.9505032,"34.9505032, 29.5540512","דרך יותם 0, אילת"
recvCF1n0JQF9nw2j,נס ציונה,VALID,google,APPROXIMATE,,31.932111,34.801327,נס ציונה,נס ציונה,,,False,False,31.932111,34.801327,"34.801327, 31.932111",נס ציונה
recqpMv25xNlnVaFA,ק.אתא,VALID,google,APPROXIMATE,,32.809144,35.119773,קרית אתא,קרית אתא,,,False,False,32.809144,35.119773,"35.119773, 32.809144",קרית אתא
recfjzvZFxkLMO4Xa,קיבוץ אושה וכפר מכבי,VALID,google,APPROXIMATE,,32.791804,35.114793,כפר המכבי,כפר המכבי,,,False,False,32.791804,35.114793,"35.114793, 32.791804",כפר המכבי
rec7EANi1mjOBnAt3,גליל,VALID,google,APPROXIMATE,,32.7461638,35.5028379,הגליל התחתון,כנרת,,,False,False,32.7461638,35.5028379,"35.5028379, 32.7461638",הגליל התחתון
recz13LDa3qCrPfVe,חורב 7,VALID,govmap,ADDR_V1,,32.78612825646627,34.986045196257486,"חורב 7, חיפה",חיפה,,,False,True,32.78612825646627,34.986045196257486,"34.986045196257486, 32.78612825646627","חורב 7, חיפה"
recNqiXVXb65Gdq7Y,יגאל ידין 5 ק.חיים,VALID,google,GEOMETRIC_CENTER,,32.011515,34.7832721,"יגאל ידין, חולון",חולון,,,False,False,32.011515,34.7832721,"34.7832721, 32.011515","יגאל ידין, חולון"
recjz6TrVjgcVuvo4,"דיור מוגן צאלים, אילת",VALID,google,APPROXIMATE,,29.560463,34.935878,"צאלים, אילת",אילת,,,False,False,29.560463,34.935878,"34.935878, 29.560463","צאלים, אילת"
recEXw5mI00LLW1fd,ק.מוצקין,VALID,google,APPROXIMATE,,32.8390366,35.0821062,קרית מוצקין,קרית מוצקין,,,False,False,32.8390366,35.0821062,"35.0821062, 32.8390366",קרית מוצקין
recsHYQaUav5swVCA,רח' התשבי 68,VALID,google,RANGE_INTERPOLATED,,32.8116534,34.9811629,"התשבי 68, חיפה",חיפה,,,False,True,32.8116534,34.9811629,"34.9811629, 32.8116534","התשבי 68, חיפה"
recIlxV7TMFewcIG9,אזור התעשיה בגן נר,VALID,google,APPROXIMATE,,32.528706,35.336254,גן נר,גן נר,,,False,False,32.528706,35.336254,"35.336254, 32.528706",גן נר
recqWE5ctoiu439kd,"אברהם דנינו 4, ק.חיים 26244",VALID,google,RANGE_INTERPOLATED,,32.925403,35.095481,"אברהם דנינו 4, עכו",עכו,,,False,True,32.925403,35.095481,"35.095481, 32.925403","אברהם דנינו 4, עכו"
recQ7xlsgzHksQC1o,חלוצי התעשיה 93 מפרץ חיפה,VALID,govmap,ADDR_V1,,32.82179748847475,35.04931346573846,"חלוצי התעשיה 93, חיפה",חיפה,,,False,True,32.82179748847475,35.04931346573846,"35.04931346573846, 32.82179748847475","חלוצי התעשיה 93, חיפה"
recF5GBhe27Cz0Rwt,עין החתול 4 אילת,VALID,govmap,ADDR_V1,,29.556639638061498,34.95433303697412,"עין החתול 4, אילת",אילת,,,False,True,29.556639638061498,34.95433303697412,"34.95433303697412, 29.556639638061498","עין החתול 4, אילת"
recnb9vedhHX7NSOU,אלנבי 13 חיפה,VALID,govmap,ADDR_V1,,32.81830580630725,34.99661326486591,"דרך אלנבי 13, חיפה",חיפה,,,False,True,32.81830580630725,34.99661326486591,"34.99661326486591, 32.81830580630725","דרך אלנבי 13, חיפה"
recq9eNYApcdLM98i,שד' הציונות 105,VALID,google,RANGE_INTERPOLATED,,32.814935,34.98459,"שדרות הציונות 105, חיפה",חיפה,,,False,True,32.814935,34.98459,"34.98459, 32.814935","שדרות הציונות 105, חיפה"
recXzmq6i5PcAjXqx,"ליבריה 13,",VALID,govmap,ADDR_V1,,32.768664934916146,35.00499841425682,"ליבריה 13, חיפה",חיפה,,,False,True,32.768664934916146,35.00499841425682,"35.00499841425682, 32.768664934916146","ליבריה 13, חיפה"
recTca1yDxAQDse8x,"בית חולים איכילוב, רחוב ויצמן 6, תל אביב",VALID,google,ROOFTOP,,32.0801258,34.7898816,"ויצמן‬ 6, תל אביב-יפו",תל אביב-יפו,,,False,True,32.0801258,34.7898816,"34.7898816, 32.0801258","ויצמן‬ 6, תל אביב-יפו"
recakcyD2uI5tmJCh,"חוסן 5, חליסה",VALID,govmap,ADDR_V1,,32.80219351142714,35.00908630929075,"חוסן 5, חיפה",חיפה,,,False,True,32.80219351142714,35.00908630929075,"35.00908630929075, 32.80219351142714","חוסן 5, חיפה"
recSqd7Sn8cxLmGJk,"בית חולים זיו, דרך הרמב""ם 1, צפת",VALID,google,ROOFTOP,,32.954157,35.492657,"דרך הרמב""ם 1, צפת",צפת,,,False,True,32.954157,35.492657,"35.492657, 32.954157","דרך הרמב""ם 1, צפת"
recCtpqOgvYgYgibf,ק.ביאליק,VALID,google,APPROXIMATE,,32.8408396,35.0916456,קריית ביאליק,קריית ביאליק,,,False,False,32.8408396,35.0916456,"35.0916456, 32.8408396",קריית ביאליק
recRop8rrLbq6oGFf,"הגפן 32, חיפה",VALID,govmap,ADDR_V1,,32.81828450477893,34.98740471321728,"הגפן 32, חיפה",חיפה,,,False,True,32.81828450477893,34.98740471321728,"34.98740471321728, 32.81828450477893","הגפן 32, חיפה"
recbIWjm3yKLH9evf,"יל""ג 7 חיפה",VALID,govmap,ADDR_V1,,32.8070425892997,35.002821538375144,"יל""ג 7, חיפה",חיפה,,,False,True,32.8070425892997,35.002821538375144,"35.002821538375144, 32.8070425892997","יל""ג 7, חיפה"
recqKFPWvPmHMW3sy,"הפלמ""ח 2, ירושלים",VALID,govmap,ADDR_V1,,31.768578462370996,35.21327292725373,"הפלמ""ח 2, ירושלים",ירושלים,,,False,True,31.768578462370996,35.21327292725373,"35.21327292725373, 31.768578462370996","הפלמ""ח 2, ירושלים"
recv5kRnOaL3mXGTP,רח השקמה 29,VALID,google,ROOFTOP,,32.44691100000001,34.9723729,"השקמה 29, תלמי אלעזר",תלמי אלעזר,,,False,True,32.44691100000001,34.9723729,"34.9723729, 32.44691100000001","השקמה 29, תלמי אלעזר"
rec9IhdSofQBQRDYs,קיבוץ ניר דוד,VALID,google,APPROXIMATE,,32.504062,35.457622,ניר דוד,ניר דוד,,,False,False,32.504062,35.457622,"35.457622, 32.504062",ניר דוד
reccFvUuEMIYiLhP4,"גורדוניה 9, ק.חיים",VALID,google,POI_MID_POINT,,31.8149704,35.11689460000001,מעלה החמישה,מעלה החמישה,,,False,False,31.8149704,35.11689460000001,"35.11689460000001, 31.8149704",מעלה החמישה
rec6wm1j37eIWTgsy,גני פלורה,NOT_FOUND,govmap,POI_MID_POINT,,32.81606321286838,34.95700520049783,"גן ילדים - אשכול גני פלורה, חיפה",חיפה,,,False,False,32.81606321286838,34.95700520049783,"34.95700520049783, 32.81606321286838","גן ילדים - אשכול גני פלורה, חיפה"
recIjZl2ljEhLI8cN,מתנס רמת אלון ובקהילה-,VALID,google,ROOFTOP,,32.7763187,35.0140778,"זאב וילנאי 2, חיפה",חיפה,,,False,True,32.7763187,35.0140778,"35.0140778, 32.7763187","זאב וילנאי 2, חיפה"
rec2MskydYcCZc29i,מילצ'ן 2 רחובות,VALID,govmap,ADDR_V1,,31.882185456877593,34.81391944170277,"חים אליעזר מילצ'ן 2, רחובות",רחובות,,,False,True,31.882185456877593,34.81391944170277,"34.81391944170277, 31.882185456877593","חים אליעזר מילצ'ן 2, רחובות"
rec73EDtPnNB4TJFG,"בילו 2, רחובות (בניין הקניון ולא בניין העירייה",VALID,google,ROOFTOP,,31.8935603,34.8075367,"ביל""ו 2, רחובות",רחובות,,,False,True,31.8935603,34.8075367,"34.8075367, 31.8935603","ביל""ו 2, רחובות"
recEOcjAlaKdoVgwx,"דוד רמז 80, רחובות",VALID,govmap,ADDR_V1,,31.894982120753294,34.803984797860345,"רמז 80, רחובות",רחובות,,,False,True,31.894982120753294,34.803984797860345,"34.803984797860345, 31.894982120753294","רמז 80, רחובות"
rec2DE1eiHDcWocWU,חפץ חיים 25,VALID,govmap,ADDR_V1,,32.07571322335015,34.79937217083429,"חפץ חים 25, תל אביב-יפו",תל אביב-יפו,,,False,True,32.07571322335015,34.79937217083429,"34.79937217083429, 32.07571322335015","חפץ חים 25, תל אביב-יפו"
recfWI58yFiSfkod8,"גיבורי ישראל 2, רחובות",VALID,google,ROOFTOP,,31.8921107,34.80779,"גיבורי ישראל 2, רחובות",רחובות,,,False,True,31.8921107,34.80779,"34.80779, 31.8921107","גיבורי ישראל 2, רחובות"
recb5LZyKFjSzy31p,8G3PCMX3+QXH,VALID,google,ROOFTOP,,31.4494375,34.6549844,CMX3+QXH מבועים,מבועים,,,False,True,31.4494375,34.6549844,"34.6549844, 31.4494375",CMX3+QXH מבועים
recSc8Z946LehPYci,8G3P6VX6+7VH,VALID,google,ROOFTOP,,31.2481875,34.8622344,6VX6+7VH תל שבע,תל שבע,,,False,True,31.2481875,34.8622344,"34.8622344, 31.2481875",6VX6+7VH תל שבע
rec29O55OGxgT0Hi7,8G3P9QQ4+468,VALID,google,ROOFTOP,,31.3877875,34.7555781,9QQ4+468 רהט,רהט,,,False,True,31.3877875,34.7555781,"34.7555781, 31.3877875",9QQ4+468 רהט
recp1znYtNGOiFR65,8G3P684F+9VX,VALID,google,ROOFTOP,,31.2059875,34.3247344,684F+9VX יתד,יתד,,,False,True,31.2059875,34.3247344,"34.3247344, 31.2059875",684F+9VX יתד
rectjSFDPJrhCmxMD,8G3P8W2P+47X,VALID,google,ROOFTOP,,31.3003625,34.9357344,8W2P+47X חורה,חורה,,,False,True,31.3003625,34.9357344,"34.9357344, 31.3003625",8W2P+47X חורה
recBMRiFLSbYnCoQE,8G3P2PF5+4HP,VALID,google,ROOFTOP,,31.0228375,34.7089531,2PF5+4HP רביבים,רביבים,,,False,True,31.0228375,34.7089531,"34.7089531, 31.0228375",2PF5+4HP רביבים
rectysIBxhWySXm1G,8G3P7WJ7+VHC,VALID,google,ROOFTOP,,31.2821875,34.91389059999999,7WJ7+VHC חורה,חורה,,,False,True,31.2821875,34.91389059999999,"34.91389059999999, 31.2821875",7WJ7+VHC חורה
rec681CU4HI2kYFKq,"האר""י הקדוש 21 פתח תקווה",VALID,govmap,ADDR_V1,,32.08060367143879,34.8956463926475,"האר""י הקדוש 21, פתח תקוה",פתח תקווה,,,False,True,32.08060367143879,34.8956463926475,"34.8956463926475, 32.08060367143879","האר""י הקדוש 21, פתח תקוה"
rec1hsgh6nynNXyTp,יוספטל גיורא 1 קרית ביאליק,VALID,govmap,ADDR_V1,,32.85539786661218,35.09456127523652,"גיורא יוספטל 1, קרית ביאליק",קריית ביאליק,,,False,True,32.85539786661218,35.09456127523652,"35.09456127523652, 32.85539786661218","גיורא יוספטל 1, קרית ביאליק"
recxiCPonH8jW9U95,השופט חיים כהן 20 ירושלים,VALID,govmap,ADDR_V1,,31.744258072806435,35.2195882911226,"השופט חים כהן 20, ירושלים",ירושלים,,,False,True,31.744258072806435,35.2195882911226,"35.2195882911226, 31.744258072806435","השופט חים כהן 20, ירושלים"
recnZefV1oGKtsijt,שד בן גוריון 3 מצפה רמון,VALID,google,RANGE_INTERPOLATED,,30.6120494,34.8036217,"שדרות דוד בן גוריון 3, מצפה רמון",מצפה רמון,,,False,True,30.6120494,34.8036217,"34.8036217, 30.6120494","שדרות דוד בן גוריון 3, מצפה רמון"
recvGrnKFY9qgEzSq,א.מ אלעומרין 1 ירושלים,VALID,google,GEOMETRIC_CENTER,,31.7974497,35.1478788,"1, ירושלים",ירושלים,,,False,False,31.7974497,35.1478788,"35.1478788, 31.7974497","1, ירושלים"
recEOVIXG0p4awy2a,ורדינון 14/1 ירושלים,VALID,google,ROOFTOP,,31.735636,35.1976596,"1, ורדינון 14, ירושלים",ירושלים,,,False,True,31.735636,35.1976596,"35.1976596, 31.735636","1, ורדינון 14, ירושלים"
rechNGgFqbswbDyo4,התמרים 12 קרית גת,VALID,govmap,ADDR_V1,,31.605564554661857,34.77045084383204,"התמרים 12, קרית גת",קרית גת,,,False,True,31.605564554661857,34.77045084383204,"34.77045084383204, 31.605564554661857","התמרים 12, קרית גת"
rec6HsFZuPOo0EKNu,חטיבת גבעתי 8 שדרות,VALID,govmap,ADDR_V1,,31.529718190868614,34.59226912813844,"חטיבת גבעתי 8, שדרות",שדרות,,,False,True,31.529718190868614,34.59226912813844,"34.59226912813844, 31.529718190868614","חטיבת גבעתי 8, שדרות"
rectsh7uvFWGW81OG,בן גוריון 22 הרצליה,VALID,govmap,ADDR_V1,,32.162364765159964,34.84221227551926,"בן-גוריון 22, הרצליה",הרצליה,,,False,True,32.162364765159964,34.84221227551926,"34.84221227551926, 32.162364765159964","בן-גוריון 22, הרצליה"
recXtszABI6lMoWLW,אלחווארנה 1 כפר קרע,VALID,google,APPROXIMATE,,32.505255,35.048811,כפר קרע,כפר קרע,,,False,False,32.505255,35.048811,"35.048811, 32.505255",כפר קרע
reczV3rd5nR7uV2be,קרל לנדשטיינר 4 ראש העין,VALID,govmap,ADDR_V1,,32.085387172514146,34.96345220143891,"קרל לנדשטינר 4, ראש העין",ראש העין,,,False,True,32.085387172514146,34.96345220143891,"34.96345220143891, 32.085387172514146","קרל לנדשטינר 4, ראש העין"
rectXjFaWA5j77oAG,הרב זווין 4 ירושלים,VALID,govmap,ADDR_V1,,31.840327746466375,35.248308057522415,"הרב זוין 4, ירושלים",ירושלים,,,False,True,31.840327746466375,35.248308057522415,"35.248308057522415, 31.840327746466375","הרב זוין 4, ירושלים"
